employee_id,department,location,job_level,employment_type,hiring_source,education,age,hire_date,exit_date,employment_status,exit_reason,time_to_hire_days,monthly_salary,commute_km,monthly_overtime_hours,engagement_score,performance_rating
EMP-0866,Sales,Bandung,Staff,Permanent,Job Portal,S1,30,2024-08-26,,Active,,26,10700000,6.2,12.9,4.4,Meets Expectations
EMP-0867,Human Resources,Jakarta,Supervisor,Permanent,Job Portal,D3,20,2024-08-01,,Active,,18,12600000,26.5,5.5,3.5,Meets Expectations
EMP-0868,Sales,Jakarta,Staff,Permanent,Job Portal,S1,27,2024-02-04,2024-06-21,Exited,Workload,39,7200000,13.1,14.5,2.2,Meets Expectations
EMP-0869,Sales,Bogor,Supervisor,Permanent,Job Portal,D3,26,2024-05-19,,Active,,18,16600000,14.3,5.3,4.1,Meets Expectations
EMP-0870,Sales,Jakarta,Senior Staff,Permanent,Internal Mobility,S2,27,2024-07-30,,Active,,11,10500000,10.8,13.0,4.1,Exceeds Expectations
EMP-0871,Sales,Bandung,Staff,Permanent,Job Portal,S2,28,2025-09-05,,Active,,23,9800000,17.0,13.7,2.1,Meets Expectations
EMP-0872,Operations,Bandung,Staff,Contract,Referral,S1,34,2024-04-10,,Active,,15,7800000,2.5,19.1,4.6,Exceeds Expectations
EMP-0873,Customer Service,Surabaya,Staff,Contract,Referral,S2,23,2024-08-29,,Active,,21,6600000,5.3,4.7,3.3000000000000003,Meets Expectations
EMP-0874,Operations,Jakarta,Staff,Permanent,Campus Hiring,D3,28,2024-11-07,2025-06-29,Exited,Career Growth,33,7600000,18.8,3.9,3.0,Meets Expectations
EMP-0875,Operations,Jakarta,Senior Staff,Contract,Referral,D3,27,2025-11-27,,Active,,17,8500000,34.0,2.0,4.1,Meets Expectations
EMP-0876,Customer Service,Bogor,Staff,Contract,Referral,S1,26,2024-05-26,2024-10-26,Exited,Career Growth,23,6000000,12.2,21.9,2.8000000000000003,Meets Expectations
EMP-0877,Operations,Surabaya,Senior Staff,Permanent,Campus Hiring,D3,24,2025-03-09,,Active,,31,10200000,7.7,1.5,4.8,Meets Expectations
EMP-0878,Finance,Surabaya,Staff,Permanent,Job Portal,S2,23,2025-03-16,,Active,,22,8300000,16.8,20.9,3.9,Meets Expectations
EMP-0879,Sales,Jakarta,Staff,Permanent,Job Portal,SMA/SMK,31,2024-06-13,,Active,,34,6100000,12.3,16.6,3.0,Exceeds Expectations
EMP-0880,IT & Data,Jakarta,Staff,Contract,LinkedIn,S1,23,2025-04-05,,Active,,27,17700000,21.0,3.3,3.6,Meets Expectations
EMP-0881,Customer Service,Jakarta,Staff,Permanent,LinkedIn,S1,24,2024-07-06,,Active,,29,7400000,11.0,28.8,2.3000000000000003,Meets Expectations
EMP-0882,Human Resources,Bandung,Senior Staff,Permanent,LinkedIn,S1,26,2025-07-18,,Active,,23,11500000,6.3,0,3.1,Exceeds Expectations
EMP-0883,Operations,Bogor,Staff,Permanent,LinkedIn,S2,22,2025-08-01,2025-11-20,Exited,Contract End,27,5000000,11.8,3.0,4.1,Meets Expectations
EMP-0884,Marketing,Bandung,Staff,Permanent,Agency,S1,23,2024-09-06,,Active,,17,9900000,17.5,15.8,3.1,Exceeds Expectations
EMP-0885,Sales,Bogor,Senior Staff,Contract,Campus Hiring,S1,23,2024-12-15,2025-11-14,Exited,Better Opportunity,37,10400000,7.2,8.7,3.4,Meets Expectations
EMP-0886,Operations,Jakarta,Supervisor,Permanent,Campus Hiring,S1,35,2025-01-24,,Active,,28,10900000,2.2,12.4,3.6,Exceeds Expectations
EMP-0887,Marketing,Bogor,Supervisor,Contract,Agency,S1,28,2025-07-02,,Active,,19,9900000,21.3,10.6,3.4,Meets Expectations
EMP-0888,Operations,Jakarta,Staff,Permanent,Job Portal,S1,26,2025-01-19,,Active,,32,7300000,16.1,20.8,3.6,Exceeds Expectations
EMP-0889,Operations,Jakarta,Senior Staff,Contract,Referral,S1,28,2024-05-18,,Active,,16,10000000,1,2.3,3.7,Meets Expectations
EMP-0890,Human Resources,Jakarta,Staff,Permanent,Job Portal,D3,28,2025-07-10,2025-09-08,Exited,Career Growth,28,6100000,8.6,16.3,2.9,Meets Expectations
EMP-0891,Marketing,Bogor,Supervisor,Permanent,Internal Mobility,S1,32,2024-03-25,,Active,,14,18100000,6.7,9.0,5,Exceeds Expectations
EMP-0892,Sales,Bandung,Senior Staff,Permanent,LinkedIn,S1,24,2025-01-28,,Active,,19,11100000,1,12.5,3.6,Meets Expectations
EMP-0893,Marketing,Bandung,Staff,Permanent,Internal Mobility,SMA/SMK,25,2024-01-10,,Active,,5,10700000,8.4,24.1,3.3000000000000003,Meets Expectations
EMP-0894,Human Resources,Jakarta,Staff,Permanent,Campus Hiring,S1,32,2025-05-31,,Active,,39,6800000,18.2,4.5,3.6,Meets Expectations
EMP-0895,Sales,Jakarta,Staff,Permanent,Job Portal,D3,26,2025-08-15,2025-11-14,Exited,Better Opportunity,18,10700000,23.0,3.4,4.0,Meets Expectations
EMP-0896,Customer Service,Jakarta,Staff,Contract,Job Portal,S1,33,2025-10-23,2025-12-17,Exited,Better Opportunity,29,6700000,24.0,7.6,3.5,Exceeds Expectations
EMP-0897,Human Resources,Surabaya,Supervisor,Permanent,Agency,S2,20,2024-09-12,,Active,,21,17000000,6.9,13.0,3.4,Meets Expectations
EMP-0898,IT & Data,Bandung,Manager,Permanent,Referral,SMA/SMK,21,2025-01-23,,Active,,20,23200000,18.5,8.0,4.5,Meets Expectations
EMP-0899,Human Resources,Jakarta,Senior Staff,Permanent,Job Portal,D3,26,2025-08-11,,Active,,35,14500000,13.4,13.7,3.4,Meets Expectations
EMP-0900,Sales,Bandung,Staff,Permanent,Referral,D3,25,2025-03-08,,Active,,6,5700000,7.7,5.8,2.8000000000000003,Exceeds Expectations
